"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,34114.452476,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,34981.55528,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,34046.136344,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,35351.701046,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,36740.905459,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,37725.541015,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,39092.48748,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,40258.059413,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,41452.953283,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,42864.377624,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,44599.697386,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,46184.405367,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,3913.014178,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,4176.673369,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,4478.419214,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,4775.939791,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,5061.952431,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,4587.799513,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,4776.100322,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,5034.628315,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,5344.818335,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,5879.357132,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,6377.627682,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,6652.629189,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,7031.962061,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,7198.671213,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,6976.119113,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,6141.885463,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,6345.836417,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,6573.39235,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,7032.834587,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,7552.457634,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,8273.839659,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,8993.624771,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,9750.675937,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,10143.055262,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,10222.230228,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,10665.091784,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,11553.671897,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,12093.745535,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,12720.714201,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,13420.231048,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,13807.774795,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,14091.026183,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,14392.318579,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,14631.449361,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,5885.326717,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,5489.759345,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,5776.011691,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,6465.942263,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,7047.951946,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,7390.335118,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,8017.354399,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,9016.427771,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,10051.712298,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,11010.476083,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,12199.852452,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,13837.152518,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,15740.265872,"B","Break"
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,18120.211174,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,19462.460182,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,16934.425076,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,17602.648611,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,19797.981713,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,21298.219851,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,22690.935919,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,23838.705177,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,24833.61223,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,26407.216417,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,28504.870534,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,30759.542894,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,5922.337329,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,6376.160817,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,7068.185836,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,7763.038007,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,7821.733386,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,8459.688898,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,9451.73305,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,10494.340308,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,12067.902236,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,13031.539424,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,14526.197652,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,16481.784508,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,19094.190841,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,20744.076647,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,18159.684797,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,20053.917951,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,22823.956983,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,24645.682219,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,26679.978963,,
